1,318,7802.97557,16e-5
1,319,7804.48637563,535e-6
1,320,7805.99697,16e-5
1,321,7807.50731,17e-5
1,322,7809.01822,17e-5
1,323,7810.52780662,0.001095
1,324,7812.04038,2e-4
1,325,7813.55121,14e-5
1,326,7815.06275,17e-5
1,327,7816.57335,11e-5
1,328,7818.08382,15e-5
1,329,7819.59478,17e-5
1,330,7821.1055,2e-4
1,332,7824.1273,18e-5
1,333,7825.63813,18e-5
1,334,7827.14995,12e-5
1,335,7828.66042,24e-5
1,336,7830.17087,21e-5
1,338,7833.19257,18e-5
1,339,7834.70398,16e-5
1,340,7836.2144,17e-5
1,341,7837.72526,14e-5
1,342,7839.23669,17e-5
1,394,7917.8006,0.0011
1,398,7923.84629,45e-5
1,406,7935.93288,23e-5
1,417,7952.5545,0.0011
1,419,7955.57554,69e-5
1,427,7967.66254,5e-4
1,431,7973.70596,4e-4
2,0,7282.8057,0.0014
2,21,7333.664,9e-4
2,33,7362.72605,38e-5
2,35,7367.57051,33e-5
2,42,7384.5232,0.0013
2,70,7452.3347,15e-5
2,71,7454.75672,66e-5
2,95,7512.880935,91e-6
2,109,7546.78587,75e-5
2,111,7551.62888,66e-5
2,123,7580.69137,31e-5
2,125,7585.53577,0.0025
2,126,7587.95622,54e-5
2,131,7600.06684,36e-5
2,133,7604.90975,63e-5
2,135,7609.75461,72e-5
2,137,7614.5971,0.0013
2,142,7626.7061,0.0011
2,144,7631.55024,56e-5
2,147,7638.81518,48e-5
2,152,7650.92395,23e-5
2,153,7653.34553,24e-5
2,154,7655.76785,43e-5
2,155,7658.18963,24e-5
2,156,7660.61168,51e-5
2,157,7663.03292,28e-5
2,158,7665.45519,25e-5
2,159,7667.87729,31e-5
2,160,7670.29869,35e-5
2,161,7672.71944,81e-5
2,177,7711.46778,64e-5
2,182,7723.57663,5e-4
2,189,7740.53360964,875e-6
2,190,7742.95276073,0.00115
2,191,7745.37429032,63e-5
2,192,7747.79698829,555e-6
2,193,7750.21773364,96e-5
2,194,7752.6416599,93e-5
2,195,7755.05877231,0.00165
2,196,7757.48312701,66e-5
2,197,7759.90280794,58e-5
2,198,7762.32806027,805e-6
2,199,7764.74831488,72e-5
2,200,7767.1699436,0.00125
2,201,7769.5920867,815e-6
2,202,7772.01482777,0.001
2,203,7774.43458286,81e-5
2,204,7776.85814845,0.001015
2,205,7779.2791125,885e-6
2,206,7781.70094698,725e-6
2,207,7784.1233838,54e-5
2,210,7791.38800758,64e-5
2,211,7793.81140638,79e-5
2,212,7796.2315284,52e-5
2,213,7798.65366073,825e-6
2,214,7801.07631446,835e-6
2,215,7803.49747,2e-4
2,216,7805.91882,17e-5
2,217,7808.34123,23e-5
2,218,7810.76273,19e-5
2,219,7813.18456,24e-5
2,220,7815.60583,17e-5
2,221,7818.02821,2e-4
2,222,7820.45019,22e-5
2,223,7822.87188,21e-5
2,224,7825.29388,22e-5
2,225,7827.71513,22e-5
2,226,7830.13713,26e-5
2,227,7832.55888,15e-5
2,228,7834.9812,25e-5
2,229,7837.4028,17e-5
2,230,7839.82415,31e-5
3,0,7560.7973,0.0023
3,16,7625.59779,78e-5
3,20,7641.7936,0.0029
3,21,7645.8436,0.021
3,23,7653.94261,51e-5
3,24,7657.9922,63e-5
3,25,7662.04284,51e-5
3,26,7666.0914,0.0016
3,27,7670.14198,66e-5
3,41,7726.83975,29e-5
3,44,7738.99169021,0.0016
3,45,7743.03953496,0.0018
3,46,7747.08984526,0.00145
3,47,7751.14021855,0.00195
3,48,7755.18894197,0.00155
3,49,7759.24637601,0.00225
3,50,7763.28895165,0.0015
3,51,7767.33865915,0.0019
3,52,7771.39077056,0.0026
3,53,7775.44025865,0.00125
3,54,7779.48843153,0.0019
3,55,7783.54023174,0.0024
3,57,7791.6408341,0.00135
3,60,7803.79083,49e-5
3,61,7807.84032,3e-4
3,62,7811.89116,5e-4
3,63,7815.94064,3e-4
3,64,7819.9905,5e-4
3,65,7824.04185,67e-5
3,66,7828.09082,43e-5
3,67,7832.14036,37e-5
3,68,7836.19171,42e-5
3,99,7961.7376,0.0013
3,101,7969.83708,68e-5
3,102,7973.8859,66e-5
4,0,7312.713,0.0027
4,9,7367.59683,37e-5
4,49,7611.5762,0.0031
4,51,7623.7795,0.001
4,56,7654.27862,49e-5
4,57,7660.38016,78e-5
4,58,7666.4803,0.0018
4,59,7672.5793,0.0026
4,67,7721.37514,99e-5
4,69,7733.573,0.0014
4,70,7739.67084651,0.00135
4,71,7745.77160043,0.0012
4,72,7751.87007,34e-5
4,73,7757.96712145,0.0016
4,74,7764.067,0.0024
4,75,7770.1710906,0.00215
4,76,7776.26378168,0.0016
4,77,7782.36225571,0.00175
4,79,7794.56159215,0.0016
4,80,7800.66354053,0.0017
4,81,7806.75758,41e-5
4,82,7812.85701,34e-5
4,83,7818.9551,3e-4
4,84,7825.05308,35e-5
4,85,7831.15206,27e-5
4,86,7837.2498,25e-5
4,102,7934.83095,5e-4
4,103,7940.92995,86e-5
5,0,7321.5252,0.002
5,5,7367.57629,44e-5
5,34,7634.57809,61e-5
5,36,7652.98579,32e-5
5,37,7662.18747,4e-4
5,38,7671.39279,72e-5
5,43,7717.41541,91e-5
5,44,7726.6196,26e-5
5,46,7745.03115502,0.00135
5,47,7754.23380178,0.00155
5,48,7763.44338,24e-5
5,49,7772.64751724,0.0016
5,50,7781.85141557,0.0018
5,52,7800.27307079,0.0014
5,53,7809.47554,27e-5
5,54,7818.68271,32e-5
5,55,7827.88669,3e-4
5,56,7837.10322,32e-5
5,69,7956.80549,54e-5
6,0,7294.786,0.0039
6,5,7356.5341,0.002
6,26,7615.924,0.0017
6,28,7640.6373,0.001
6,29,7652.99481,3e-4
6,30,7665.35151,28e-5
6,36,7739.48441374,0.00115
6,37,7751.83993,17e-5
6,38,7764.19097943,0.00155
6,39,7776.54899764,0.001095
6,41,7801.25000274,925e-6
6,42,7813.60684,23e-5
6,43,7825.96112,2e-4
6,44,7838.30655,28e-5
6,51,7924.7709,0.0014
6,54,7961.82621,68e-5
7,0,7662.55467,54e-5
7,5,7756.3874,0.0013
7,6,7775.1539,0.0016
7,7,7793.923,0.0025
7,8,7812.6987,0.0045
7,9,7831.46625,47e-5
7,16,7962.86271,83e-5
